Fecha,Region,Producto,Ventas,Costos
2023-12-26,Este,B,390,241
2023-12-26,Este,C,332,188
2023-12-26,Este,D,489,134
2023-12-26,Oeste,A,216,140
2023-12-26,Oeste,B,261,110
2023-12-26,Oeste,C,434,58
2023-12-26,Oeste,D,364,157
2023-12-27,Norte,A,360,275
2023-12-27,Norte,B,296,204
2023-12-27,Norte,C,281,212
2023-12-27,Norte,D,207,22
2023-12-27,Sur,A,368,174
2023-12-27,Sur,B,423,64
2023-12-27,Sur,C,289,115
2023-12-27,Sur,D,386,101
2023-12-27,Este,A,89,25
2023-12-27,Este,B,313,48
2023-12-27,Este,C,288,227
2023-12-27,Este,D,182,210
2023-12-27,Oeste,A,459,138
2023-12-27,Oeste,B,237,138
2023-12-27,Oeste,C,476,299
2023-12-27,Oeste,D,460,84
2023-12-28,Norte,A,266,68
2023-12-28,Norte,B,316,159
2023-12-28,Norte,C,409,76
2023-12-28,Norte,D,335,80
2023-12-28,Sur,A,160,267
2023-12-28,Sur,B,127,44
2023-12-28,Sur,C,294,152
2023-12-28,Sur,D,460,293
2023-12-28,Este,A,337,118
2023-12-28,Este,B,477,43
2023-12-28,Este,C,172,117
2023-12-28,Este,D,121,244
2023-12-28,Oeste,A,448,259
2023-12-28,Oeste,B,333,183
2023-12-28,Oeste,C,404,167
2023-12-28,Oeste,D,175,156
2023-12-29,Norte,A,419,295
2023-12-29,Norte,B,122,280
2023-12-29,Norte,C,181,63
2023-12-29,Norte,D,162,183
2023-12-29,Sur,A,247,284
2023-12-29,Sur,B,266,271
2023-12-29,Sur,C,415,277
2023-12-29,Sur,D,434,42
2023-12-29,Este,A,77,224
2023-12-29,Este,B,161,221
2023-12-29,Este,C,336,247
2023-12-29,Este,D,303,69
2023-12-29,Oeste,A,281,67
2023-12-29,Oeste,B,292,121
2023-12-29,Oeste,C,341,203
2023-12-29,Oeste,D,484,160
2023-12-30,Norte,A,264,188
2023-12-30,Norte,B,67,211
2023-12-30,Norte,C,214,100
2023-12-30,Norte,D,326,64
2023-12-30,Sur,A,251,192
2023-12-30,Sur,B,213,82
2023-12-30,Sur,C,346,64
2023-12-30,Sur,D,338,27
2023-12-30,Este,A,168,131
2023-12-30,Este,B,89,284
2023-12-30,Este,C,324,195
2023-12-30,Este,D,486,221
2023-12-30,Oeste,A,204,253
2023-12-30,Oeste,B,235,100
2023-12-30,Oeste,C,278,192
2023-12-30,Oeste,D,312,159
2023-12-31,Norte,A,293,277
2023-12-31,Norte,B,145,186
2023-12-31,Norte,C,416,183
2023-12-31,Norte,D,371,97
2023-12-31,Sur,A,475,162
2023-12-31,Sur,B,388,245
2023-12-31,Sur,C,340,101
2023-12-31,Sur,D,288,226
2023-12-31,Este,A,400,127
2023-12-31,Este,B,394,270
2023-12-31,Este,C,368,263
2023-12-31,Este,D,83,236
2023-12-31,Oeste,A,381,27
2023-12-31,Oeste,B,431,80
2023-12-31,Oeste,C,391,89
2023-12-31,Oeste,D,168,299
